	V0=0.175			
96.95304	2.43028E-05	0	2.43028E-05	
97.68064	2.2831E-05	0	2.2831E-05	
98.41096	2.14701E-05	0	2.14701E-05	
99.144	2.02106E-05	0	2.02106E-05	
99.87976	1.90434E-05	0	1.90434E-05	
100.61824	1.79604E-05	0	1.79604E-05	
101.35944	1.69544E-05	0	1.69544E-05	
102.10336	1.60187E-05	0	1.60187E-05	
102.85	1.51474E-05	0	1.51474E-05	
103.59936	1.43351E-05	0	1.43351E-05	
104.35144	1.35769E-05	0	1.35769E-05	
105.10624	1.28684E-05	0	1.28684E-05	
105.86376	1.22058E-05	0	1.22058E-05	
106.624	1.15852E-05	0	1.15852E-05	
107.38696	1.10034E-05	0	1.10034E-05	
108.15264	1.04575E-05	0	1.04575E-05	
108.92104	9.94467E-06	0	9.94467E-06	
109.69216	9.46254E-06	0	9.46254E-06	
110.466	9.00879E-06	0	9.00879E-06	
111.24256	8.5813E-06	0	8.5813E-06	
112.02184	8.17824E-06	0	8.17824E-06	
112.80384	7.79795E-06	0	7.79795E-06	
113.58856	7.43876E-06	0	7.43876E-06	
114.376	7.09918E-06	0	7.09918E-06	
0	6.81822E-06	0.017979737	0.017986555	
0.00136	6.81796E-06	0.018894629	0.018901447	
0.00544	6.81796E-06	0.01925953	0.019266348	
0.01224	6.81822E-06	0.019631821	0.019638639	
0.02176	6.81875E-06	0.020011572	0.020018391	
0.034	6.81963E-06	0.020398964	0.020405784	
0.04896	6.82077E-06	0.020794125	0.020800946	
0.06664	6.82226E-06	0.021197292	0.021204114	
0.08704	6.82402E-06	0.021608596	0.02161542	
0.11016	6.82604E-06	0.022028279	0.022035105	
0.136	6.82841E-06	0.022456511	0.02246334	
0.16456	6.83105E-06	0.022893515	0.022900346	
0.19584	6.83395E-06	0.023339444	0.023346278	
0.22984	6.8372E-06	0.023794641	0.023801478	
0.26656	6.84072E-06	0.024259159	0.024265999	
0.306	6.84458E-06	0.024733253	0.024740098	
0.34816	6.84871E-06	0.025217214	0.025224063	
0.39304	6.8531E-06	0.025711068	0.025717921	
0.44064	6.85785E-06	0.026215158	0.026222016	
0.49096	6.86294E-06	0.026729717	0.02673658	
0.544	6.8683E-06	0.027254838	0.027261706	
0.59976	6.87393E-06	0.027790828	0.027797702	
0.65824	6.8799E-06	0.028337896	0.028344776	
0.71944	6.88623E-06	0.028896143	0.028903029	
0.78336	6.89282E-06	0.029465827	0.02947272	
0.85	6.89976E-06	0.030047189	0.030054089	
0.91936	6.90705E-06	0.030640387	0.030647294	
0.99144	6.91469E-06	0.031245866	0.031252781	
1.06624	6.9226E-06	0.031863671	0.031870593	
1.14376	6.93086E-06	0.032494094	0.032501024	
1.224	6.93947E-06	0.033137432	0.033144371	
1.30696	6.94834E-06	0.033794121	0.033801069	
1.39264	6.95766E-06	0.034464169	0.034471126	
1.48104	6.96723E-06	0.035148115	0.035155082	
1.57216	6.97725E-06	0.035846307	0.035853284	
1.666	6.98753E-06	0.036558647	0.036565634	
1.76256	6.99825E-06	0.037286095	0.037293093	
1.86184	7.00923E-06	0.038028303	0.038035312	
1.96384	7.02065E-06	0.038786105	0.038793126	
2.06856	7.03243E-06	0.039559508	0.03956654	
2.176	7.04455E-06	0.040348458	0.040355503	
2.28616	7.05712E-06	0.041153928	0.041160985	
2.39904	7.06994E-06	0.041975991	0.041983061	
2.51464	7.0833E-06	0.042814192	0.042821275	
2.63296	7.09692E-06	0.043669649	0.043676746	
2.754	7.11106E-06	0.044542068	0.044549179	
2.87776	7.12556E-06	0.045431801	0.045438926	
3.00424	7.14041E-06	0.046339077	0.046346217	
3.13344	7.15569E-06	0.047263689	0.047270845	
3.26536	7.17142E-06	0.048206504	0.048213675	
3.4	7.18759E-06	0.049168013	0.049175201	
3.53736	7.20419E-06	0.050147389	0.050154593	
3.67744	7.22124E-06	0.051145172	0.051152393	
3.82024	7.23872E-06	0.052162753	0.052169992	
3.96576	7.25665E-06	0.053199812	0.053207069	
4.114	7.27501E-06	0.054257649	0.054264924	
4.26496	7.2939E-06	0.05533629	0.055343584	
4.41864	7.31323E-06	0.056436706	0.056444019	
4.57504	7.33308E-06	0.057559511	0.057566844	
4.73416	7.35338E-06	0.058705745	0.058713099	
4.896	7.37429E-06	0.059876452	0.059883826	
5.06056	7.39555E-06	0.061071431	0.061078827	
5.22784	7.41743E-06	0.062292584	0.062300001	
5.39784	7.43983E-06	0.06353999	0.06354743	
5.57056	7.46277E-06	0.06481399	0.064821453	
5.746	7.48623E-06	0.066114401	0.066121887	
5.92416	7.5103E-06	0.067441248	0.067448758	
6.10504	7.5349E-06	0.068793515	0.06880105	
6.28864	7.56012E-06	0.070172038	0.070179598	
6.47496	7.58595E-06	0.071574352	0.071581938	
6.664	7.6123E-06	0.07300005	0.073007662	
6.85576	7.63937E-06	0.074447752	0.074455391	
7.05024	7.66695E-06	0.075915689	0.075923356	
7.24744	7.69524E-06	0.077404109	0.077411804	
7.44736	7.72424E-06	0.078911295	0.078919019	
7.65	7.75385E-06	0.080438218	0.080445972	
7.85536	7.78416E-06	0.081984072	0.081991856	
8.06344	7.81517E-06	0.083550033	0.083557848	
8.27424	7.84689E-06	0.085137941	0.085145788	
8.48776	7.87931E-06	0.086751569	0.086759448	
8.704	7.91252E-06	0.08839336	0.088401273	
8.92296	7.94644E-06	0.090067081	0.090075027	
9.14464	7.98123E-06	0.091782771	0.091790752	
9.36904	8.01673E-06	0.093538282	0.093546298	
9.59616	8.0531E-06	0.095342229	0.095350282	
9.826	8.09026E-06	0.097198566	0.097206656	
10.05856	8.12831E-06	0.099109853	0.099117982	
10.29384	8.16723E-06	0.101066678	0.101074845	
10.53184	8.20703E-06	0.103074561	0.103082768	
10.77256	8.2478E-06	0.105154618	0.105162866	
11.016	8.28944E-06	0.107224854	0.107233143	
11.26216	8.33206E-06	0.109365434	0.109373766	
11.51104	8.37563E-06	0.111537605	0.111545981	
11.76264	8.42027E-06	0.113716089	0.113724509	
12.01696	8.46596E-06	0.115949615	0.115958081	
12.274	8.5127E-06	0.118160868	0.11816938	
12.53376	8.56049E-06	0.120378254	0.120386814	
12.79624	8.60943E-06	0.122535997	0.122544606	
13.06144	8.65951E-06	0.124778174	0.124786834	
13.32936	8.71082E-06	0.126931398	0.126940109	
13.6	8.76327E-06	0.128919371	0.128928135	
13.87336	8.81696E-06	0.13114471	0.131153527	
14.14944	8.87196E-06	0.133258332	0.133267204	
14.42824	8.92828E-06	0.135238917	0.135247846	
14.70976	8.986E-06	0.137542748	0.137551734	
14.994	9.04504E-06	0.1398216	0.139830645	
15.28096	9.10549E-06	0.142120012	0.142129118	
15.57064	9.16743E-06	0.144789799	0.144798966	
15.86304	9.23087E-06	0.147495807	0.147505038	
16.15816	9.29588E-06	0.150301697	0.150310993	
16.456	9.36239E-06	0.153278533	0.153287895	
16.75656	9.43066E-06	0.156433506	0.156442936	
17.05984	9.5006E-06	0.159541345	0.159550845	
17.36584	9.57229E-06	0.162610172	0.162619745	
17.67456	9.64574E-06	0.166071566	0.166081212	
17.986	9.72104E-06	0.169051566	0.169061287	
18.30016	9.79827E-06	0.17224759	0.172257389	
18.61704	9.87752E-06	0.175151541	0.175161418	
18.93664	9.95879E-06	0.178074348	0.178084307	
19.25896	1.00421E-05	0.180932338	0.18094238	
19.584	1.01276E-05	0.184184161	0.184194289	
19.91176	1.02153E-05	0.186545911	0.186556126	
20.24224	1.03054E-05	0.189478434	0.189488739	
20.57544	1.03978E-05	0.191956427	0.191966824	
20.91136	1.04927E-05	0.195198301	0.195208794	
21.25	1.05902E-05	0.198393166	0.198403756	
21.59136	1.06902E-05	0.201160336	0.201171026	
21.93544	1.07931E-05	0.204357912	0.204368705	
22.28224	1.08987E-05	0.207781167	0.207792066	
22.63176	1.10073E-05	0.210604169	0.210615176	
22.984	1.11189E-05	0.214230805	0.214241924	
23.33896	1.12336E-05	0.217976931	0.217988164	
23.69664	1.13516E-05	0.221220314	0.221231666	
24.05704	1.14729E-05	0.225401577	0.225413049	
24.42016	1.15977E-05	0.22895805	0.228969648	
24.786	1.17262E-05	0.232921184	0.23293291	
25.15456	1.18584E-05	0.236977169	0.236989028	
25.52584	1.19946E-05	0.240437327	0.240449322	
25.89984	1.21347E-05	0.244786774	0.244798909	
26.27656	1.22792E-05	0.248443966	0.248456245	
26.656	1.24279E-05	0.252965036	0.252977464	
27.03816	1.25813E-05	0.255965964	0.255978545	
27.42304	1.27394E-05	0.261013771	0.261026511	
27.81064	1.29024E-05	0.265009704	0.265022606	
28.20096	1.30706E-05	0.269270573	0.269283643	
28.594	1.32442E-05	0.273961896	0.27397514	
28.98976	1.34232E-05	0.278092125	0.278105548	
29.38824	1.36082E-05	0.282271586	0.282285194	
29.78944	1.37992E-05	0.287030457	0.287044256	
30.19336	1.39966E-05	0.291955297	0.291969294	
30.6	1.42006E-05	0.295510323	0.295524523	
31.00936	1.44115E-05	0.300258618	0.300273029	
31.42144	1.46296E-05	0.305294986	0.305309616	
31.83624	1.48553E-05	0.311996972	0.312011827	
32.25376	1.5089E-05	0.317279613	0.317294702	
32.674	1.53309E-05	0.32263975	0.322655081	
33.09696	1.55816E-05	0.327186563	0.327202144	
33.52264	1.58414E-05	0.332486158	0.332501999	
33.95104	1.61108E-05	0.338055807	0.338071917	
34.38216	1.63901E-05	0.34413946	0.34415585	
34.816	1.66799E-05	0.350092509	0.350109189	
35.25256	1.6981E-05	0.35628622	0.356303201	
35.69184	1.72937E-05	0.362661364	0.362678658	
36.13384	1.76187E-05	0.366949017	0.366966635	
36.57856	1.79564E-05	0.372878878	0.372896835	
37.026	1.83079E-05	0.377848034	0.377866342	
37.47616	1.86737E-05	0.384493752	0.384512426	
37.92904	1.90548E-05	0.388873704	0.388892759	
38.38464	1.94518E-05	0.393717623	0.393737074	
38.84296	1.98657E-05	0.397806066	0.397825932	
39.304	2.02976E-05	0.4036294	0.403649697	
39.76776	2.07483E-05	0.407264231	0.40728498	
40.23424	2.12191E-05	0.412243961	0.41226518	
40.70344	2.17112E-05	0.416933769	0.41695548	
41.17536	2.22259E-05	0.422243637	0.422265863	
41.65	2.27647E-05	0.428022513	0.428045278	
42.12736	2.33288E-05	0.432605611	0.43262894	
42.60744	2.39202E-05	0.442885527	0.442909448	
43.09024	2.45405E-05	0.447013538	0.447038079	
43.57576	2.51915E-05	0.459973416	0.459998607	
44.064	2.58755E-05	0.468801846	0.468827721	
44.55496	2.65944E-05	0.478373459	0.478400054	
45.04864	2.7351E-05	0.492329078	0.492356429	
45.54504	2.81477E-05	0.50206269	0.502090837	
46.04416	2.89875E-05	0.513014225	0.513043212	
46.546	2.98734E-05	0.52544214	0.525472013	
47.05056	3.08087E-05	0.533176377	0.533207185	
47.55784	3.17973E-05	0.543371403	0.5434032	
48.06784	3.28429E-05	0.5472712	0.547304043	
48.58056	3.39502E-05	0.550646678	0.550680628	
49.096	3.51236E-05	0.551557513	0.551592637	
49.61416	3.63686E-05	0.547618981	0.54765535	
50.13504	3.76908E-05	0.545172897	0.545210588	
50.65864	3.90963E-05	0.533736616	0.533775712	
51.18496	4.05923E-05	0.524186116	0.524226708	
51.714	4.21863E-05	0.51375926	0.513801446	
52.24576	4.3886E-05	0.503279675	0.503323561	
52.78024	4.56996E-05	0.491180468	0.491226167	
53.31744	4.76343E-05	0.48609102	0.486138654	
53.85736	4.96926E-05	0.484070669	0.484120362	
54.4	5.18712E-05	0.492552444	0.492604315	
54.94536	5.4161E-05	0.495498513	0.495552674	
55.49344	5.65564E-05	0.512700338	0.512756895	
56.04424	5.90948E-05	0.543642104	0.543701199	
56.59776	6.19347E-05	0.586382316	0.586444251	
57.154	6.54942E-05	0.637789659	0.637855154	
57.71296	7.06108E-05	0.686743449	0.686814059	
58.27464	7.86351E-05	0.742850998	0.742929633	
58.83904	9.12457E-05	0.787198349	0.787289595	
59.40616	0.000109725	0.818652453	0.818762178	
59.976	0.000133593	0.837866937	0.838000529	
60.54856	0.000159176	0.839430306	0.839589481	
61.12384	0.000180177	0.817964704	0.818144882	
61.70184	0.000194855	0.775938574	0.776133429	
62.28256	0.000227537	0.716515298	0.716742834	
62.866	0.000374684	0.645915945	0.646290629	
63.45216	0.000885113	0.562773352	0.563658465	
64.04104	0.002277249	0.468528442	0.47080569	
64.63264	0.00548112	0.383034986	0.388516106	
65.22696	0.011969756	0.298599207	0.310568962	
65.824	0.02381927	0.225614355	0.249433625	
66.42376	0.043620623	0.165247652	0.208868275	
67.02624	0.074173068	0.117637308	0.191810375	
67.63144	0.117931386	0.0811731	0.199104486	
68.23936	0.176257005	0.054848612	0.231105617	
68.85	0.24861938	0.032842557	0.281461938	
69.46336	0.33197492	0.016445206	0.348420126	
70.07944	0.420575713	0.007002788	0.427578501	
70.69824	0.506394538	0.00259497	0.508989507	
71.31976	0.580203391	0.00084785	0.581051242	
71.944	0.633137789	0.000241721	0.633379511	
72.57096	0.658396911	0	0.658396911	
73.20064	0.652641067	0	0.652641067	
73.83304	0.616698933	0	0.616698933	
74.46816	0.555381067	0	0.555381067	
75.106	0.47645529	0	0.47645529	
75.74656	0.389077726	0	0.389077726	
76.38984	0.30210488	0	0.30210488	
77.03584	0.222705051	0	0.222705051	
77.68456	0.155547488	0	0.155547488	
78.336	0.10264718	0	0.10264718	
78.99016	0.063755449	0	0.063755449	
79.64704	0.037070457	0	0.037070457	
80.30664	0.020019688	0	0.020019688	
80.96896	0.009921441	0	0.009921441	
81.634	0.004424486	0	0.004424486	
82.30176	0.001714794	0	0.001714794	
82.97224	0.00053892	0	0.00053892	
83.64544	0.00011742	0	0.00011742	
84.32136	1.61261E-05	0	1.61261E-05	
85	2.20229E-05	0	2.20229E-05	
85.68136	4.68189E-05	0	4.68189E-05	
86.36544	6.31634E-05	0	6.31634E-05	
87.05224	6.82581E-05	0	6.82581E-05	
87.74176	6.62061E-05	0	6.62061E-05	
88.434	6.1146E-05	0	6.1146E-05	
89.12896	5.55573E-05	0	5.55573E-05	
89.82664	5.04882E-05	0	5.04882E-05	
90.52704	4.61778E-05	0	4.61778E-05	
91.23016	4.25362E-05	0	4.25362E-05	
91.936	3.94016E-05	0	3.94016E-05	
92.64456	3.66375E-05	0	3.66375E-05	
93.35584	3.41531E-05	0	3.41531E-05	
94.06984	3.18928E-05	0	3.18928E-05	
94.78656	2.98224E-05	0	2.98224E-05	
95.506	2.79195E-05	0	2.79195E-05	
96.22816	2.61673E-05	0	2.61673E-05	
96.95304	2.45517E-05	0	2.45517E-05	
97.68064	2.30602E-05	0	2.30602E-05	
98.41096	2.16818E-05	0	2.16818E-05	
99.144	2.04063E-05	0	2.04063E-05	
99.87976	1.92247E-05	0	1.92247E-05	
100.61824	1.81287E-05	0	1.81287E-05	
101.35944	1.71109E-05	0	1.71109E-05	
102.10336	1.61645E-05	0	1.61645E-05	
102.85	1.52833E-05	0	1.52833E-05	
103.59936	1.44621E-05	0	1.44621E-05	
104.35144	1.36958E-05	0	1.36958E-05	
105.10624	1.29798E-05	0	1.29798E-05	
105.86376	1.23102E-05	0	1.23102E-05	
106.624	1.16832E-05	0	1.16832E-05	
107.38696	1.10956E-05	0	1.10956E-05	
108.15264	1.05443E-05	0	1.05443E-05	
108.92104	1.00265E-05	0	1.00265E-05	
109.69216	9.5397E-06	0	9.5397E-06	
110.466	9.08168E-06	0	9.08168E-06	
111.24256	8.6502E-06	0	8.6502E-06	
112.02184	8.24349E-06	0	8.24349E-06	
112.80384	7.85972E-06	0	7.85972E-06	
113.58856	7.4973E-06	0	7.4973E-06	
114.376	7.15464E-06	0	7.15464E-06	
0	6.83484E-06	0.018087592	0.018094427	
0.00136	6.83457E-06	0.02118988	0.021196715	
0.00544	6.83457E-06	0.021585605	0.021592439	
0.01224	6.83492E-06	0.02198919	0.021996025	
0.02176	6.83545E-06	0.022400711	0.022407546	
0.034	6.83633E-06	0.022820282	0.022827118	
0.04896	6.83757E-06	0.023248067	0.023254904	
0.06664	6.83906E-06	0.02368424	0.023691079	
0.08704	6.84083E-06	0.024128902	0.024135743	
0.11016	6.84285E-06	0.02458232	0.024589163	
0.136	6.84523E-06	0.025044646	0.025051491	
0.16456	6.84787E-06	0.025516055	0.025522903	
0.19584	6.85087E-06	0.025996784	0.026003635	
0.22984	6.85413E-06	0.026487109	0.026493963	
0.26656	6.85765E-06	0.026987121	0.026993978	
0.306	6.86152E-06	0.027497124	0.027503985	
0.34816	6.86566E-06	0.028017358	0.028024223	
0.39304	6.87015E-06	0.028547935	0.028554805	
0.44064	6.87491E-06	0.029089204	0.029096079	
0.49096	6.88002E-06	0.029641393	0.029648273	
0.544	6.88539E-06	0.030204645	0.030211531	
0.59976	6.89112E-06	0.030779235	0.030786126	
0.65824	6.89711E-06	0.031365407	0.031372304	
0.71944	6.90345E-06	0.031963277	0.03197018	
0.78336	6.91014E-06	0.032573131	0.032580041	
0.85	6.9171E-06	0.033195196	0.033202113	
0.91936	6.92441E-06	0.033829652	0.033836576	
0.99144	6.93207E-06	0.034476923	0.034483855	
1.06624	6.94E-06	0.035137139	0.035144079	
1.14376	6.94828E-06	0.035810472	0.03581742	
1.224	6.95691E-06	0.036497331	0.036504288	
1.30696	6.96589E-06	0.037198099	0.037205065	
1.39264	6.97523E-06	0.037912811	0.037919786	
1.48104	6.98492E-06	0.038642029	0.038649014	
1.57216	6.99487E-06	0.039386035	0.03939303	
1.666	7.00526E-06	0.040144866	0.040151872	
1.76256	7.01601E-06	0.040919341	0.040926357	
1.86184	7.0271E-06	0.041709185	0.041716213	
1.96384	7.03855E-06	0.042515222	0.04252226	
2.06856	7.05035E-06	0.043337282	0.043344333	
2.176	7.06251E-06	0.044175592	0.044182655	
2.28616	7.0751E-06	0.045030801	0.045037876	
2.39904	7.08805E-06	0.045903026	0.045910114	
2.51464	7.10144E-06	0.046791832	0.046798933	
2.63296	7.11518E-06	0.047698268	0.047705383	
2.754	7.12927E-06	0.048621913	0.048629042	
2.87776	7.14389E-06	0.049563087	0.049570231	
3.00424	7.15877E-06	0.050521929	0.050529087	
3.13344	7.17419E-06	0.051498517	0.051505691	
3.26536	7.18995E-06	0.052493268	0.052500458	
3.4	7.20616E-06	0.053506646	0.053513852	
3.53736	7.22289E-06	0.054538188	0.054545411	
3.67744	7.23998E-06	0.055588322	0.055595562	
3.82024	7.25751E-06	0.056658296	0.056665554	
3.96576	7.27556E-06	0.057747921	0.057755196	
4.114	7.29397E-06	0.058858506	0.0588658	
4.26496	7.3129E-06	0.059990193	0.059997505	
4.41864	7.33237E-06	0.06114402	0.061151352	
4.57504	7.35227E-06	0.062320709	0.062328061	
4.73416	7.37271E-06	0.063521302	0.063528674	
4.896	7.39358E-06	0.064746796	0.064754189	
5.06056	7.41498E-06	0.065997311	0.066004726	
5.22784	7.437E-06	0.067274439	0.067281876	
5.39784	7.45946E-06	0.068578428	0.068585887	
5.57056	7.48245E-06	0.069909382	0.069916865	
5.746	7.50605E-06	0.071267329	0.071274835	
5.92416	7.53018E-06	0.072651876	0.072659406	
6.10504	7.55493E-06	0.074061783	0.074069338	
6.28864	7.58021E-06	0.075497797	0.075505377	
6.47496	7.6061E-06	0.076957566	0.076965172	
6.664	7.63261E-06	0.078439754	0.078447387	
6.85576	7.65974E-06	0.079943299	0.079950959	
7.05024	7.68749E-06	0.081466215	0.081473902	
7.24744	7.71585E-06	0.083007909	0.083015624	
7.44736	7.74491E-06	0.084567191	0.084574936	
7.65	7.77468E-06	0.086144459	0.086152234	
7.85536	7.80506E-06	0.087738449	0.087746254	
8.06344	7.83624E-06	0.089350796	0.089358632	
8.27424	7.86804E-06	0.090982405	0.090990273	
8.48776	7.90063E-06	0.092638478	0.092646378	
8.704	7.93392E-06	0.094320745	0.094328679	
8.92296	7.968E-06	0.096031476	0.096039444	
9.14464	8.00288E-06	0.097785635	0.097793638	
9.36904	8.03855E-06	0.099579827	0.099587865	
9.59616	8.0751E-06	0.101416483	0.101424558	
9.826	8.11236E-06	0.103312035	0.103320147	
10.05856	8.15058E-06	0.105265641	0.105273792	
10.29384	8.18969E-06	0.107262435	0.107270625	
10.53184	8.22958E-06	0.109312755	0.109320984	
10.77256	8.27054E-06	0.111450696	0.111458967	
11.016	8.31228E-06	0.113569408	0.11357772	
11.26216	8.35509E-06	0.115756957	0.115765312	
11.51104	8.39886E-06	0.117996279	0.118004678	
11.76264	8.44369E-06	0.120228767	0.120237211	
12.01696	8.48958E-06	0.122526667	0.122535157	
12.274	8.53643E-06	0.124795681	0.124804218	
12.53376	8.58443E-06	0.127087245	0.127095829	
12.79624	8.63358E-06	0.129337118	0.129345751	
13.06144	8.68387E-06	0.131634976	0.13164366	
13.32936	8.73531E-06	0.133855407	0.133864143	
13.6	8.78797E-06	0.135905735	0.135914523	
13.87336	8.84196E-06	0.138189558	0.1381984	
14.14944	8.8971E-06	0.140312384	0.140321281	
14.42824	8.95364E-06	0.142273424	0.142282377	
14.70976	9.01151E-06	0.14456701	0.144576022	
14.994	9.07078E-06	0.146760815	0.146769885	
15.28096	9.13155E-06	0.148992584	0.149001716	
15.57064	9.19373E-06	0.151607104	0.151616298	
15.86304	9.25741E-06	0.154160563	0.15416982	
16.15816	9.32267E-06	0.156895327	0.15690465	
16.456	9.38952E-06	0.15986935	0.15987874	
16.75656	9.45796E-06	0.162904933	0.162914391	
17.05984	9.52824E-06	0.166043646	0.166053174	
17.36584	9.6002E-06	0.16929033	0.16929993	
17.67456	9.67391E-06	0.172726976	0.17273665	
17.986	9.74957E-06	0.175852028	0.175861778	
18.30016	9.82708E-06	0.179209399	0.179219226	
18.61704	9.90661E-06	0.182270346	0.182280252	
18.93664	9.98816E-06	0.185355355	0.185365343	
19.25896	1.00718E-05	0.188341479	0.18835155	
19.584	1.01577E-05	0.191640423	0.191650581	
19.91176	1.02458E-05	0.194209372	0.194219617	
20.24224	1.03361E-05	0.197126987	0.197137323	
20.57544	1.0429E-05	0.199766976	0.199777405	
20.91136	1.05243E-05	0.202992921	0.203003446	
21.25	1.06221E-05	0.206063424	0.206074046	
21.59136	1.07226E-05	0.208878334	0.208889057	
21.93544	1.08258E-05	0.211967493	0.211978319	
22.28224	1.09319E-05	0.215283933	0.215294865	
22.63176	1.10409E-05	0.21809519	0.218106231	
22.984	1.11529E-05	0.221668134	0.221679287	
23.33896	1.12681E-05	0.225345772	0.22535704	
23.69664	1.13865E-05	0.228433189	0.228444575	
24.05704	1.15084E-05	0.232449523	0.232461031	
24.42016	1.16337E-05	0.236081824	0.236093458	
24.786	1.17627E-05	0.239944879	0.239956641	
25.15456	1.18955E-05	0.243905663	0.243917558	
25.52584	1.20322E-05	0.24739841	0.247410442	
25.89984	1.21729E-05	0.251524275	0.251536448	
26.27656	1.23179E-05	0.255368404	0.255380722	
26.656	1.24674E-05	0.259719278	0.259731745	
27.03816	1.26213E-05	0.262727596	0.262740218	
27.42304	1.278E-05	0.267772052	0.267784832	
27.81064	1.29438E-05	0.27176451	0.271777454	
28.20096	1.31127E-05	0.276030193	0.276043306	
28.594	1.32869E-05	0.280655864	0.280669151	
